region,technology,city,state,value,match_method,distance_km
p41,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_F-Frame CC 95% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_H-Frame CC 95% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_F-Frame CC 97% CCS,Omaha,Nebraska,0.97,within,0.0
p41,NaturalGas_H-Frame CC 97% CCS,Omaha,Nebraska,0.97,within,0.0
p41,Biopower_Dedicated,Omaha,Nebraska,0.99,within,0.0
p41,Nuclear_Nuclear,Omaha,Nebraska,0.99,within,0.0
p41,Nuclear_Nuclear - Large,Omaha,Nebraska,0.99,within,0.0
p41,Nuclear_SMR,Omaha,Nebraska,0.99,within,0.0
p41,Nuclear_Nuclear - Small,Omaha,Nebraska,0.99,within,0.0
p41,Geothermal,Omaha,Nebraska,,within,0.0
p41,Hydropower,Omaha,Nebraska,,within,0.0
p41,Pumped Storage Hydropower,Omaha,Nebraska,,within,0.0
p41,LandBasedWind,Omaha,Nebraska,0.98,within,0.0
p41,Onshore Wind Repowering/Retrofit,Omaha,Nebraska,0.99,within,0.0
p41,OffshoreWind,Omaha,Nebraska,,within,0.0
p41,UtilityPV,Omaha,Nebraska,0.99,within,0.0
p41,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Omaha,Nebraska,0.99,within,0.0
p41,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Omaha,Nebraska,0.99,within,0.0
p41,Battery_,Omaha,Nebraska,1.0,within,0.0
p41,Utility-Scale Battery Storage,Omaha,Nebraska,1.0,within,0.0
p42,Coal_new,Saint Paul,Minnesota,1.13,nearest_same_state,401.56
p42,Coal_95%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,401.56
p42,Coal_99%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,401.56
p42,Coal_Retrofits_95%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,401.56
p42,Coal_Retrofits_90%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,401.56
p42,Combustion Turbine - Simple Cycle (Aeroderivative),Saint Paul,Minnesota,1.06,nearest_same_state,401.56
p42,NaturalGas_Combustion Turbine,Saint Paul,Minnesota,1.08,nearest_same_state,401.56
p42,NaturalGas_F-Frame CT,Saint Paul,Minnesota,1.08,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 2-on-1,Saint Paul,Minnesota,1.09,nearest_same_state,401.56
p42,NaturalGas_F-Frame CC,Saint Paul,Minnesota,1.09,nearest_same_state,401.56
p42,NaturalGas_H-Frame CC,Saint Paul,Minnesota,1.09,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 1-on-1,Saint Paul,Minnesota,1.09,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_F-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_H-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_F-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,NaturalGas_H-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,Biopower_Dedicated,Saint Paul,Minnesota,1.11,nearest_same_state,401.56
p42,Nuclear_Nuclear,Saint Paul,Minnesota,1.04,nearest_same_state,401.56
p42,Nuclear_Nuclear - Large,Saint Paul,Minnesota,1.04,nearest_same_state,401.56
p42,Nuclear_SMR,Saint Paul,Minnesota,1.05,nearest_same_state,401.56
p42,Nuclear_Nuclear - Small,Saint Paul,Minnesota,1.05,nearest_same_state,401.56
p42,Geothermal,Saint Paul,Minnesota,,nearest_same_state,401.56
p42,Hydropower,Saint Paul,Minnesota,,nearest_same_state,401.56
p42,Pumped Storage Hydropower,Saint Paul,Minnesota,,nearest_same_state,401.56
p42,LandBasedWind,Saint Paul,Minnesota,1.07,nearest_same_state,401.56
p42,Onshore Wind Repowering/Retrofit,Saint Paul,Minnesota,1.04,nearest_same_state,401.56
p42,OffshoreWind,Saint Paul,Minnesota,1.06,nearest_same_state,401.56
p42,UtilityPV,Saint Paul,Minnesota,1.05,nearest_same_state,401.56
p42,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Saint Paul,Minnesota,1.04,nearest_same_state,401.56
p42,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Saint Paul,Minnesota,1.04,nearest_same_state,401.56
p42,Battery_,Saint Paul,Minnesota,1.01,nearest_same_state,401.56
p42,Utility-Scale Battery Storage,Saint Paul,Minnesota,1.01,nearest_same_state,401.56
p43,Coal_new,Saint Paul,Minnesota,1.13,within,0.0
p43,Coal_95%-CCS,Saint Paul,Minnesota,1.12,within,0.0
p43,Coal_99%-CCS,Saint Paul,Minnesota,1.12,within,0.0
p43,Coal_Retrofits_95%-CCS,Saint Paul,Minnesota,1.12,within,0.0
p43,Coal_Retrofits_90%-CCS,Saint Paul,Minnesota,1.12,within,0.0
p43,Combustion Turbine - Simple Cycle (Aeroderivative),Saint Paul,Minnesota,1.06,within,0.0
p43,NaturalGas_Combustion Turbine,Saint Paul,Minnesota,1.08,within,0.0
p43,NaturalGas_F-Frame CT,Saint Paul,Minnesota,1.08,within,0.0
p43,NaturalGas_Combined Cycle 2-on-1,Saint Paul,Minnesota,1.09,within,0.0
p43,NaturalGas_F-Frame CC,Saint Paul,Minnesota,1.09,within,0.0
p43,NaturalGas_H-Frame CC,Saint Paul,Minnesota,1.09,within,0.0
p43,NaturalGas_Combined Cycle 1-on-1,Saint Paul,Minnesota,1.09,within,0.0
p43,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_F-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_H-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_F-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,NaturalGas_H-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,within,0.0
p43,Biopower_Dedicated,Saint Paul,Minnesota,1.11,within,0.0
p43,Nuclear_Nuclear,Saint Paul,Minnesota,1.04,within,0.0
p43,Nuclear_Nuclear - Large,Saint Paul,Minnesota,1.04,within,0.0
p43,Nuclear_SMR,Saint Paul,Minnesota,1.05,within,0.0
p43,Nuclear_Nuclear - Small,Saint Paul,Minnesota,1.05,within,0.0
p43,Geothermal,Saint Paul,Minnesota,,within,0.0
p43,Hydropower,Saint Paul,Minnesota,,within,0.0
p43,Pumped Storage Hydropower,Saint Paul,Minnesota,,within,0.0
p43,LandBasedWind,Saint Paul,Minnesota,1.07,within,0.0
p43,Onshore Wind Repowering/Retrofit,Saint Paul,Minnesota,1.04,within,0.0
p43,OffshoreWind,Saint Paul,Minnesota,1.06,within,0.0
p43,UtilityPV,Saint Paul,Minnesota,1.05,within,0.0
p43,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Saint Paul,Minnesota,1.04,within,0.0
p43,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Saint Paul,Minnesota,1.04,within,0.0
p43,Battery_,Saint Paul,Minnesota,1.01,within,0.0
p43,Utility-Scale Battery Storage,Saint Paul,Minnesota,1.01,within,0.0
p44,Coal_new,Saint Paul,Minnesota,1.13,nearest_same_state,207.34
p44,Coal_95%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,207.34
p44,Coal_99%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,207.34
p44,Coal_Retrofits_95%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,207.34
p44,Coal_Retrofits_90%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,207.34
p44,Combustion Turbine - Simple Cycle (Aeroderivative),Saint Paul,Minnesota,1.06,nearest_same_state,207.34
p44,NaturalGas_Combustion Turbine,Saint Paul,Minnesota,1.08,nearest_same_state,207.34
p44,NaturalGas_F-Frame CT,Saint Paul,Minnesota,1.08,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 2-on-1,Saint Paul,Minnesota,1.09,nearest_same_state,207.34
p44,NaturalGas_F-Frame CC,Saint Paul,Minnesota,1.09,nearest_same_state,207.34
p44,NaturalGas_H-Frame CC,Saint Paul,Minnesota,1.09,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 1-on-1,Saint Paul,Minnesota,1.09,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_F-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_H-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_F-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,NaturalGas_H-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,Biopower_Dedicated,Saint Paul,Minnesota,1.11,nearest_same_state,207.34
p44,Nuclear_Nuclear,Saint Paul,Minnesota,1.04,nearest_same_state,207.34
p44,Nuclear_Nuclear - Large,Saint Paul,Minnesota,1.04,nearest_same_state,207.34
p44,Nuclear_SMR,Saint Paul,Minnesota,1.05,nearest_same_state,207.34
p44,Nuclear_Nuclear - Small,Saint Paul,Minnesota,1.05,nearest_same_state,207.34
p44,Geothermal,Saint Paul,Minnesota,,nearest_same_state,207.34
p44,Hydropower,Saint Paul,Minnesota,,nearest_same_state,207.34
p44,Pumped Storage Hydropower,Saint Paul,Minnesota,,nearest_same_state,207.34
p44,LandBasedWind,Saint Paul,Minnesota,1.07,nearest_same_state,207.34
p44,Onshore Wind Repowering/Retrofit,Saint Paul,Minnesota,1.04,nearest_same_state,207.34
p44,OffshoreWind,Saint Paul,Minnesota,1.06,nearest_same_state,207.34
p44,UtilityPV,Saint Paul,Minnesota,1.05,nearest_same_state,207.34
p44,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Saint Paul,Minnesota,1.04,nearest_same_state,207.34
p44,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Saint Paul,Minnesota,1.04,nearest_same_state,207.34
p44,Battery_,Saint Paul,Minnesota,1.01,nearest_same_state,207.34
p44,Utility-Scale Battery Storage,Saint Paul,Minnesota,1.01,nearest_same_state,207.34
p45,Coal_new,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Coal_95%-CCS,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Coal_99%-CCS,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Coal_Retrofits_95%-CCS,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Coal_Retrofits_90%-CCS,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Combustion Turbine - Simple Cycle (Aeroderivative),Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,NaturalGas_Combustion Turbine,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,NaturalGas_F-Frame CT,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 2-on-1,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,NaturalGas_F-Frame CC,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,NaturalGas_H-Frame CC,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 1-on-1,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_F-Frame CC 95% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_H-Frame CC 95% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_F-Frame CC 97% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,NaturalGas_H-Frame CC 97% CCS,Omaha,Nebraska,0.97,nearest_same_state,154.58
p45,Biopower_Dedicated,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Nuclear_Nuclear,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Nuclear_Nuclear - Large,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Nuclear_SMR,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Nuclear_Nuclear - Small,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Geothermal,Omaha,Nebraska,,nearest_same_state,154.58
p45,Hydropower,Omaha,Nebraska,,nearest_same_state,154.58
p45,Pumped Storage Hydropower,Omaha,Nebraska,,nearest_same_state,154.58
p45,LandBasedWind,Omaha,Nebraska,0.98,nearest_same_state,154.58
p45,Onshore Wind Repowering/Retrofit,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,OffshoreWind,Omaha,Nebraska,,nearest_same_state,154.58
p45,UtilityPV,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Omaha,Nebraska,0.99,nearest_same_state,154.58
p45,Battery_,Omaha,Nebraska,1.0,nearest_same_state,154.58
p45,Utility-Scale Battery Storage,Omaha,Nebraska,1.0,nearest_same_state,154.58
p46,Coal_new,Saint Paul,Minnesota,1.13,nearest_same_state,141.17
p46,Coal_95%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,141.17
p46,Coal_99%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,141.17
p46,Coal_Retrofits_95%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,141.17
p46,Coal_Retrofits_90%-CCS,Saint Paul,Minnesota,1.12,nearest_same_state,141.17
p46,Combustion Turbine - Simple Cycle (Aeroderivative),Saint Paul,Minnesota,1.06,nearest_same_state,141.17
p46,NaturalGas_Combustion Turbine,Saint Paul,Minnesota,1.08,nearest_same_state,141.17
p46,NaturalGas_F-Frame CT,Saint Paul,Minnesota,1.08,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 2-on-1,Saint Paul,Minnesota,1.09,nearest_same_state,141.17
p46,NaturalGas_F-Frame CC,Saint Paul,Minnesota,1.09,nearest_same_state,141.17
p46,NaturalGas_H-Frame CC,Saint Paul,Minnesota,1.09,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 1-on-1,Saint Paul,Minnesota,1.09,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_F-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_H-Frame CC 95% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_F-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,NaturalGas_H-Frame CC 97% CCS,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,Biopower_Dedicated,Saint Paul,Minnesota,1.11,nearest_same_state,141.17
p46,Nuclear_Nuclear,Saint Paul,Minnesota,1.04,nearest_same_state,141.17
p46,Nuclear_Nuclear - Large,Saint Paul,Minnesota,1.04,nearest_same_state,141.17
p46,Nuclear_SMR,Saint Paul,Minnesota,1.05,nearest_same_state,141.17
p46,Nuclear_Nuclear - Small,Saint Paul,Minnesota,1.05,nearest_same_state,141.17
p46,Geothermal,Saint Paul,Minnesota,,nearest_same_state,141.17
p46,Hydropower,Saint Paul,Minnesota,,nearest_same_state,141.17
p46,Pumped Storage Hydropower,Saint Paul,Minnesota,,nearest_same_state,141.17
p46,LandBasedWind,Saint Paul,Minnesota,1.07,nearest_same_state,141.17
p46,Onshore Wind Repowering/Retrofit,Saint Paul,Minnesota,1.04,nearest_same_state,141.17
p46,OffshoreWind,Saint Paul,Minnesota,1.06,nearest_same_state,141.17
p46,UtilityPV,Saint Paul,Minnesota,1.05,nearest_same_state,141.17
p46,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Saint Paul,Minnesota,1.04,nearest_same_state,141.17
p46,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Saint Paul,Minnesota,1.04,nearest_same_state,141.17
p46,Battery_,Saint Paul,Minnesota,1.01,nearest_same_state,141.17
p46,Utility-Scale Battery Storage,Saint Paul,Minnesota,1.01,nearest_same_state,141.17
p47,Coal_new,Albuquerque,New Mexico,1.03,nearest_same_state,305.5
p47,Coal_95%-CCS,Albuquerque,New Mexico,1.04,nearest_same_state,305.5
p47,Coal_99%-CCS,Albuquerque,New Mexico,1.04,nearest_same_state,305.5
p47,Coal_Retrofits_95%-CCS,Albuquerque,New Mexico,1.04,nearest_same_state,305.5
p47,Coal_Retrofits_90%-CCS,Albuquerque,New Mexico,1.04,nearest_same_state,305.5
p47,Combustion Turbine - Simple Cycle (Aeroderivative),Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combustion Turbine,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_F-Frame CT,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 2-on-1,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_F-Frame CC,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_H-Frame CC,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 1-on-1,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_F-Frame CC 95% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_H-Frame CC 95% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_F-Frame CC 97% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,NaturalGas_H-Frame CC 97% CCS,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,Biopower_Dedicated,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,Nuclear_Nuclear,Albuquerque,New Mexico,1.07,nearest_same_state,305.5
p47,Nuclear_Nuclear - Large,Albuquerque,New Mexico,1.07,nearest_same_state,305.5
p47,Nuclear_SMR,Albuquerque,New Mexico,1.03,nearest_same_state,305.5
p47,Nuclear_Nuclear - Small,Albuquerque,New Mexico,1.03,nearest_same_state,305.5
p47,Geothermal,Albuquerque,New Mexico,,nearest_same_state,305.5
p47,Hydropower,Albuquerque,New Mexico,,nearest_same_state,305.5
p47,Pumped Storage Hydropower,Albuquerque,New Mexico,,nearest_same_state,305.5
p47,LandBasedWind,Albuquerque,New Mexico,1.02,nearest_same_state,305.5
p47,Onshore Wind Repowering/Retrofit,Albuquerque,New Mexico,1.03,nearest_same_state,305.5
p47,OffshoreWind,Albuquerque,New Mexico,,nearest_same_state,305.5
p47,UtilityPV,Albuquerque,New Mexico,1.01,nearest_same_state,305.5
p47,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Albuquerque,New Mexico,1.02,nearest_same_state,305.5
p47,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Albuquerque,New Mexico,1.02,nearest_same_state,305.5
p47,Battery_,Albuquerque,New Mexico,1.03,nearest_same_state,305.5
p47,Utility-Scale Battery Storage,Albuquerque,New Mexico,1.03,nearest_same_state,305.5
p48,Coal_new,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,Coal_95%-CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,Coal_99%-CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,Coal_Retrofits_95%-CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,Coal_Retrofits_90%-CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,Combustion Turbine - Simple Cycle (Aeroderivative),Oklahoma City,Oklahoma,0.97,nearest_same_state,377.06
p48,NaturalGas_Combustion Turbine,Oklahoma City,Oklahoma,0.96,nearest_same_state,377.06
p48,NaturalGas_F-Frame CT,Oklahoma City,Oklahoma,0.96,nearest_same_state,377.06
p48,NaturalGas_Combined Cycle 2-on-1,Oklahoma City,Oklahoma,0.96,nearest_same_state,377.06
p48,NaturalGas_F-Frame CC,Oklahoma City,Oklahoma,0.96,nearest_same_state,377.06
p48,NaturalGas_H-Frame CC,Oklahoma City,Oklahoma,0.96,nearest_same_state,377.06
p48,NaturalGas_Combined Cycle 1-on-1,Oklahoma City,Oklahoma,0.96,nearest_same_state,377.06
p48,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
p48,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Oklahoma City,Oklahoma,0.95,nearest_same_state,377.06
